SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Average_X	Average_Y	Average_Angle	Date_time
FLQS304WGRWM____	0.356	0.392	0.357	0.396	0.355	0.357	0.395	0.399	0.396	0.355	0.396	0.357	0.358	0.356	0.395	0.396	0.396	0.357	0.397	0.396	0.360	0.396	0.356	0.357	0.359	0.396	0.396	0.357	0.356	0.396	0.353	0.396	-0.013	0.026	0.026	-0.016	-0.013	-0.057	-0.015	-0.056	-0.018	-0.015	-0.018	-0.014	-0.054	-0.014	-0.017	-0.018	-0.018	-0.015	-0.021	-0.018	-0.017	-0.018	-0.017	-0.017	-0.016	-0.018	-0.020	-0.014	-0.017	-0.018	0.027	-0.018	0.320	0.327	0.311	0.339	0.320	0.332	0.339	0.351	0.339	0.320	0.340	0.320	0.331	0.321	0.339	0.340	0.340	0.321	0.341	0.340	0.323	0.340	0.321	0.321	0.322	0.340	0.340	0.321	0.321	0.340	0.309	0.340	0.376	-0.016	0.330	2016_7_19_17_00_53
FLQS3047GRWM____	-0.079	-0.077	-0.163	-0.119	-0.076	-0.117	-0.120	-0.119	-0.117	-0.081	-0.075	-0.076	-0.078	-0.118	-0.119	-0.075	-0.075	-0.120	-0.079	-0.078	-0.077	-0.078	-0.078	-0.078	-0.038	-0.078	-0.080	-0.078	-0.078	-0.075	-0.119	-0.121	0.013	-0.031	-0.039	0.012	-0.036	0.054	-0.076	0.049	0.012	-0.075	0.011	0.010	0.014	0.014	0.050	0.011	0.011	0.018	0.013	0.013	0.052	0.013	0.015	0.013	0.012	0.013	0.013	0.014	0.015	0.011	0.013	0.011	-0.115	-0.102	-0.141	-0.133	-0.101	-0.143	-0.111	-0.143	-0.132	-0.093	-0.114	-0.113	-0.115	-0.134	-0.144	-0.114	-0.114	-0.135	-0.115	-0.114	-0.125	-0.114	-0.115	-0.114	-0.096	-0.114	-0.115	-0.115	-0.115	-0.114	-0.133	-0.135	-0.092	0.008	-0.120	2016_7_19_17_00_53
FLQS303BGRWM____	0.002	-0.000	0.002	0.001	0.001	-0.001	0.001	0.003	0.001	0.001	-0.000	0.000	0.039	-0.000	0.001	-0.000	-0.000	0.000	0.002	0.040	0.001	0.040	-0.000	0.002	0.040	0.040	0.003	0.001	-0.000	-0.000	0.042	0.002	0.000	-0.003	-0.004	0.001	0.000	-0.003	-0.002	-0.005	0.001	0.000	-0.002	-0.001	-0.002	-0.001	-0.004	-0.002	-0.002	-0.003	0.037	-0.001	-0.000	-0.001	0.036	-0.000	-0.001	-0.001	0.037	-0.004	0.036	-0.002	0.035	0.000	0.091	0.090	0.092	0.090	0.090	0.090	0.090	0.092	0.090	0.090	0.090	0.090	0.108	0.091	0.091	0.090	0.090	0.091	0.081	0.109	0.091	0.109	0.080	0.091	0.108	0.109	0.081	0.092	0.080	0.090	0.100	0.091	0.008	0.004	0.092	2016_7_19_17_00_53
FLQS3024GRWM____	0.063	0.064	0.062	0.015	0.064	0.014	0.066	0.016	0.063	0.018	0.015	0.015	0.067	0.064	0.017	0.015	0.015	0.066	0.016	0.066	0.014	0.066	0.016	0.065	0.016	0.066	0.062	0.017	0.016	0.015	0.017	0.066	-0.015	-0.018	-0.057	-0.056	-0.056	-0.056	-0.015	-0.057	-0.004	-0.016	-0.059	-0.057	-0.016	-0.057	-0.051	-0.059	-0.059	-0.056	-0.057	-0.056	-0.057	-0.056	-0.056	-0.015	-0.056	-0.056	-0.052	-0.058	-0.056	-0.059	-0.058	-0.054	-0.001	0.001	0.010	-0.011	0.011	-0.012	0.001	-0.011	-0.003	-0.020	-0.010	-0.012	0.002	0.011	-0.012	-0.010	-0.010	0.012	-0.011	0.011	-0.011	0.011	-0.011	0.001	-0.011	0.011	0.009	-0.010	-0.011	-0.010	-0.011	0.011	0.039	-0.047	-0.003	2016_7_19_17_00_54
FLQS301GGRWM____	-0.025	0.013	0.013	0.017	0.014	0.012	0.015	0.015	0.015	0.019	0.012	0.013	0.013	0.012	0.015	0.012	0.012	0.013	0.014	0.012	0.011	0.012	0.015	0.013	0.014	0.012	0.015	0.011	0.015	0.012	0.012	0.014	-0.061	-0.006	-0.007	-0.009	-0.006	-0.050	-0.006	-0.007	-0.008	-0.061	-0.009	-0.009	-0.006	-0.004	-0.007	-0.009	-0.009	-0.006	-0.006	-0.006	-0.008	-0.006	-0.006	-0.008	-0.007	-0.006	-0.004	-0.005	-0.006	-0.009	-0.006	-0.006	-0.016	-0.013	-0.013	-0.010	-0.013	-0.002	-0.012	-0.012	-0.011	0.003	-0.013	-0.012	-0.013	-0.014	-0.012	-0.013	-0.013	-0.013	-0.013	-0.014	-0.013	-0.014	-0.013	-0.013	-0.012	-0.014	-0.013	-0.013	-0.013	-0.013	-0.014	-0.013	0.012	-0.012	-0.012	2016_7_19_17_00_54
FLQS301EGRWQ____	0.119	0.077	0.079	0.116	0.073	0.076	0.079	0.077	0.073	0.074	0.074	0.113	0.077	0.074	0.076	0.074	0.074	0.078	0.076	0.076	0.074	0.076	0.076	0.078	0.115	0.076	0.075	0.115	0.076	0.074	0.074	0.076	-0.066	-0.065	-0.011	-0.064	-0.072	-0.064	-0.019	-0.064	-0.100	-0.075	-0.018	-0.018	-0.062	-0.061	-0.021	-0.018	-0.018	-0.063	-0.019	-0.061	-0.059	-0.061	-0.063	-0.064	-0.024	-0.061	-0.107	-0.019	-0.063	-0.018	-0.020	-0.064	0.055	0.035	0.022	0.053	0.036	0.035	0.024	0.035	0.042	0.036	0.022	0.040	0.034	0.033	0.024	0.022	0.022	0.035	0.023	0.034	0.032	0.034	0.034	0.036	0.042	0.034	0.046	0.040	0.034	0.022	0.022	0.034	0.082	-0.050	0.033	2016_7_19_17_00_54
FLQS300VGRWQ____	-0.062	-0.020	-0.023	-0.020	-0.021	-0.021	-0.025	-0.019	-0.025	-0.023	-0.019	-0.018	-0.018	-0.019	-0.019	-0.019	-0.019	-0.020	-0.057	-0.019	-0.064	-0.019	-0.019	-0.058	-0.021	-0.019	-0.017	-0.021	-0.019	-0.019	-0.061	-0.019	-0.009	0.051	0.002	0.049	0.001	0.050	0.005	0.047	0.004	0.005	-0.002	-0.001	0.044	0.000	0.002	-0.002	-0.002	-0.000	-0.001	-0.001	-0.007	-0.001	0.000	0.002	-0.000	-0.001	-0.003	-0.000	0.000	-0.002	-0.001	0.001	-0.567	-0.563	-0.552	-0.563	-0.551	-0.564	-0.553	-0.562	-0.554	-0.553	-0.550	-0.549	-0.561	-0.550	-0.550	-0.550	-0.550	-0.550	-0.567	-0.550	-0.569	-0.550	-0.549	-0.568	-0.551	-0.550	-0.549	-0.551	-0.549	-0.550	-0.569	-0.550	-0.026	0.007	-0.555	2016_7_19_17_00_54
FLQS300RGRWY____	-0.057	-0.057	-0.056	-0.057	-0.097	-0.060	-0.056	-0.056	-0.054	-0.057	-0.053	-0.058	-0.055	-0.059	-0.098	-0.053	-0.053	-0.056	-0.058	-0.057	-0.098	-0.057	-0.056	-0.056	-0.054	-0.057	-0.054	-0.055	-0.056	-0.053	-0.059	-0.098	-0.000	0.041	0.040	0.003	0.042	0.005	0.043	0.040	0.042	0.044	0.040	0.005	0.040	0.001	0.037	0.040	0.040	0.040	0.003	0.003	0.038	0.003	0.002	0.040	0.039	0.003	0.040	0.003	0.002	0.040	0.002	0.041	0.148	0.136	0.137	0.146	0.119	0.145	0.137	0.138	0.138	0.136	0.138	0.146	0.138	0.146	0.120	0.138	0.138	0.138	0.147	0.147	0.119	0.147	0.147	0.138	0.139	0.147	0.138	0.147	0.147	0.138	0.146	0.118	-0.061	0.025	0.139	2016_7_19_17_00_54
FLQS300LGRWQ____	0.047	0.048	0.048	0.005	-0.037	0.044	0.004	0.044	0.047	0.090	0.044	0.004	0.003	0.006	0.045	0.044	0.044	0.043	0.043	0.045	0.045	0.045	0.043	0.046	0.046	0.045	0.045	-0.034	0.043	0.044	-0.033	-0.035	-0.011	-0.008	-0.007	-0.015	-0.016	-0.048	-0.015	-0.050	-0.013	-0.008	-0.010	-0.014	-0.014	-0.012	-0.010	-0.010	-0.010	-0.009	-0.011	-0.011	-0.049	-0.011	-0.011	-0.011	-0.014	-0.011	-0.010	-0.016	-0.011	-0.010	-0.012	-0.015	0.029	0.028	0.028	0.010	-0.009	0.038	0.010	0.038	0.029	0.048	0.028	0.010	0.010	0.009	0.028	0.028	0.028	0.027	0.028	0.028	0.037	0.028	0.027	0.028	0.029	0.028	0.028	-0.007	0.027	0.028	-0.008	-0.008	0.030	-0.015	0.022	2016_7_19_17_00_54
FLQS300LGRWM____	-0.067	-0.028	-0.028	-0.025	-0.026	-0.026	-0.026	-0.028	-0.027	-0.024	-0.029	-0.062	-0.029	-0.029	-0.028	-0.029	-0.029	-0.028	-0.029	-0.027	-0.030	-0.027	-0.028	-0.029	-0.028	-0.027	-0.029	-0.029	-0.028	-0.029	-0.027	-0.064	0.081	0.048	0.048	0.046	0.046	0.048	0.084	0.048	0.047	0.084	0.010	0.044	0.008	0.009	0.046	0.010	0.010	0.009	0.009	0.010	0.009	0.010	0.007	0.009	0.045	0.010	0.009	0.011	0.007	0.010	0.012	0.007	-0.529	-0.503	-0.503	-0.501	-0.501	-0.502	-0.511	-0.503	-0.501	-0.510	-0.493	-0.518	-0.493	-0.492	-0.503	-0.493	-0.493	-0.493	-0.493	-0.493	-0.493	-0.493	-0.492	-0.493	-0.502	-0.493	-0.493	-0.494	-0.492	-0.493	-0.493	-0.509	-0.031	0.028	-0.499	2016_7_19_17_00_54
FLQS3009GRWQ____	-0.045	-0.008	0.036	-0.006	0.035	0.035	-0.004	-0.003	0.031	0.033	-0.005	-0.004	-0.006	-0.001	-0.005	-0.005	-0.005	0.033	0.034	-0.005	-0.005	-0.005	0.033	0.032	0.032	-0.005	-0.005	0.033	0.033	-0.005	0.033	0.034	-0.005	-0.005	-0.002	-0.004	-0.003	-0.002	0.037	0.073	-0.001	-0.002	-0.004	-0.005	-0.006	0.041	-0.005	-0.004	-0.004	-0.003	0.032	-0.004	0.004	-0.004	0.032	-0.002	0.000	-0.004	0.031	-0.002	0.032	-0.004	-0.002	-0.003	0.130	0.148	0.168	0.148	0.166	0.166	0.138	0.129	0.165	0.165	0.149	0.149	0.148	0.139	0.149	0.149	0.149	0.166	0.157	0.149	0.146	0.149	0.156	0.165	0.165	0.149	0.140	0.165	0.156	0.149	0.166	0.167	0.011	0.006	0.153	2016_7_19_17_00_54
FLQS2F0LGRX5____	0.114	0.079	0.080	0.082	0.115	0.080	0.079	0.080	0.118	0.080	0.116	0.080	0.115	0.119	0.081	0.116	0.116	0.079	0.117	0.080	0.117	0.080	0.080	0.080	0.081	0.080	0.081	0.079	0.080	0.116	0.080	0.117	-0.099	-0.102	-0.102	-0.065	-0.102	-0.100	-0.101	-0.103	-0.061	-0.102	-0.100	-0.102	-0.099	-0.059	-0.103	-0.100	-0.100	-0.103	-0.101	-0.067	-0.068	-0.067	-0.066	-0.105	-0.066	-0.067	-0.067	-0.065	-0.066	-0.100	-0.102	-0.102	0.514	0.498	0.498	0.490	0.515	0.498	0.498	0.499	0.505	0.498	0.514	0.499	0.515	0.506	0.499	0.514	0.514	0.498	0.515	0.489	0.506	0.489	0.489	0.500	0.489	0.489	0.490	0.488	0.489	0.514	0.498	0.516	0.094	-0.088	0.501	2016_7_19_17_00_54
FLQS2EQUGRX5____	0.131	0.090	0.088	0.089	0.130	0.089	0.090	0.089	0.091	0.091	0.088	0.131	0.131	0.090	0.091	0.088	0.088	0.090	0.089	0.131	0.089	0.131	0.090	0.091	0.091	0.131	0.090	0.090	0.090	0.088	0.132	0.132	-0.070	-0.032	-0.070	-0.071	-0.071	-0.069	-0.070	-0.071	-0.028	-0.070	-0.071	-0.069	-0.028	-0.073	-0.072	-0.071	-0.071	-0.072	-0.070	-0.068	-0.072	-0.068	-0.071	-0.033	-0.030	-0.068	-0.069	-0.072	-0.071	-0.071	-0.071	-0.068	-0.483	-0.513	-0.503	-0.503	-0.484	-0.504	-0.504	-0.503	-0.513	-0.503	-0.503	-0.484	-0.495	-0.502	-0.502	-0.503	-0.503	-0.502	-0.503	-0.484	-0.503	-0.484	-0.503	-0.512	-0.513	-0.484	-0.503	-0.502	-0.503	-0.503	-0.484	-0.484	0.101	-0.064	-0.499	2016_7_19_17_00_55
FLQS2DERGRX5____	0.003	0.004	0.004	0.053	0.003	0.010	0.003	0.004	0.054	0.003	0.055	0.054	0.007	0.006	0.005	0.055	0.055	0.006	0.007	0.006	0.006	0.006	0.006	0.006	0.009	0.006	0.007	0.007	0.006	0.055	0.005	0.052	-0.101	-0.063	-0.101	-0.056	-0.103	-0.064	-0.101	-0.105	-0.055	-0.101	-0.058	-0.059	-0.064	-0.104	-0.065	-0.058	-0.058	-0.105	-0.067	-0.105	-0.063	-0.105	-0.066	-0.065	-0.025	-0.105	-0.104	-0.026	-0.066	-0.058	-0.102	-0.102	-0.087	-0.097	-0.086	-0.076	-0.086	-0.094	-0.088	-0.086	-0.076	-0.087	-0.075	-0.074	-0.094	-0.085	-0.096	-0.075	-0.075	-0.085	-0.095	-0.085	-0.095	-0.085	-0.096	-0.095	-0.104	-0.085	-0.085	-0.105	-0.096	-0.075	-0.086	-0.065	0.018	-0.078	-0.087	2016_7_19_17_00_55
FLQS2CKUGRX5	0.001	0.003	0.002	-0.001	0.001	0.004	0.000	0.001	-0.035	-0.000	0.002	0.002	-0.037	-0.035	0.001	0.002	0.002	0.000	-0.033	-0.033	-0.034	-0.033	0.003	0.001	0.001	-0.033	0.002	0.001	0.003	0.002	0.002	-0.035	0.003	-0.037	-0.038	-0.000	-0.037	0.002	-0.038	-0.038	-0.004	-0.038	0.001	-0.037	-0.039	-0.002	-0.000	0.001	0.001	-0.006	-0.003	-0.002	-0.001	-0.002	0.000	-0.038	0.001	-0.002	-0.001	-0.000	0.000	0.001	-0.000	-0.002	-0.099	-0.088	-0.088	-0.099	-0.088	-0.098	-0.088	-0.089	-0.113	-0.089	-0.098	-0.088	-0.106	-0.115	-0.098	-0.098	-0.098	-0.098	-0.114	-0.114	-0.115	-0.114	-0.098	-0.088	-0.098	-0.114	-0.097	-0.098	-0.098	-0.098	-0.098	-0.114	-0.009	-0.011	-0.100	2016_7_19_17_00_55
FLQS2C9EGRX5____	0.049	0.046	0.006	0.008	0.051	0.049	0.051	0.009	0.049	0.007	0.048	0.051	0.051	0.047	0.009	0.048	0.048	0.049	0.050	0.049	0.050	0.049	0.049	0.050	0.052	0.049	0.049	0.049	0.049	0.048	0.049	0.050	-0.008	0.036	-0.005	0.038	0.039	0.032	0.095	-0.004	0.043	-0.007	0.034	0.040	-0.003	0.037	0.039	0.034	0.034	0.039	0.039	0.040	0.038	0.040	0.041	0.039	0.040	0.040	0.039	0.036	0.041	0.034	0.036	0.039	0.194	0.181	0.174	0.163	0.183	0.185	0.169	0.175	0.182	0.175	0.183	0.183	0.194	0.182	0.164	0.183	0.183	0.182	0.183	0.182	0.183	0.182	0.182	0.183	0.183	0.182	0.182	0.183	0.182	0.183	0.183	0.183	0.043	0.033	0.181	2016_7_19_17_00_55
FLQS2C6NGRX5____	-0.061	-0.062	-0.061	-0.064	-0.063	-0.060	-0.061	-0.025	-0.064	-0.065	-0.061	-0.062	-0.065	-0.063	-0.065	-0.061	-0.061	-0.063	-0.066	-0.066	-0.061	-0.066	-0.064	-0.063	-0.028	-0.066	-0.064	-0.023	-0.064	-0.061	-0.061	-0.066	-0.039	-0.043	-0.043	-0.044	-0.002	-0.003	-0.005	0.002	-0.044	-0.044	-0.035	-0.034	-0.002	-0.002	-0.040	-0.035	-0.035	-0.003	-0.003	-0.002	-0.000	-0.002	-0.041	-0.035	-0.045	-0.002	-0.040	-0.038	-0.041	-0.035	-0.033	-0.001	-0.233	-0.233	-0.232	-0.233	-0.244	-0.243	-0.242	-0.227	-0.233	-0.234	-0.234	-0.235	-0.245	-0.244	-0.235	-0.234	-0.234	-0.244	-0.245	-0.246	-0.243	-0.246	-0.234	-0.236	-0.217	-0.246	-0.235	-0.215	-0.234	-0.234	-0.235	-0.246	-0.060	-0.024	-0.237	2016_7_19_17_00_55
FLQS2BJ4GRX5____	-0.110	-0.110	-0.109	-0.107	-0.111	-0.102	-0.105	-0.109	-0.107	-0.108	-0.110	-0.110	-0.107	-0.109	-0.112	-0.110	-0.110	-0.111	-0.109	-0.110	-0.108	-0.110	-0.110	-0.112	-0.150	-0.110	-0.110	-0.108	-0.110	-0.110	-0.109	-0.109	0.003	0.003	0.002	0.004	0.006	0.044	0.043	0.003	0.005	0.006	0.006	0.005	0.006	0.004	0.007	0.006	0.006	0.004	0.004	0.006	0.043	0.006	0.008	0.005	0.007	0.006	0.008	0.004	0.008	0.006	0.006	0.003	-0.671	-0.671	-0.671	-0.670	-0.672	-0.678	-0.679	-0.671	-0.670	-0.671	-0.672	-0.672	-0.670	-0.671	-0.672	-0.672	-0.672	-0.671	-0.671	-0.672	-0.681	-0.672	-0.673	-0.673	-0.691	-0.672	-0.673	-0.671	-0.673	-0.672	-0.671	-0.670	-0.110	0.009	-0.673	2016_7_19_17_00_55
FLQS224TGRWM____	0.130	0.128	0.079	0.130	0.130	0.179	0.136	0.082	0.130	0.131	0.131	0.132	0.086	0.086	0.082	0.131	0.131	0.129	0.081	0.081	0.085	0.081	0.082	0.128	0.179	0.081	0.178	0.128	0.082	0.131	0.129	0.127	-0.053	-0.043	-0.049	0.037	-0.005	0.046	0.091	0.035	0.002	-0.005	-0.005	-0.006	-0.047	0.035	-0.005	-0.005	-0.005	-0.004	0.038	-0.004	0.035	-0.004	-0.007	-0.005	0.001	-0.004	0.040	-0.004	-0.007	-0.005	-0.004	-0.004	-0.490	-0.493	-0.514	-0.514	-0.503	-0.494	-0.525	-0.535	-0.504	-0.502	-0.502	-0.502	-0.511	-0.533	-0.524	-0.502	-0.502	-0.503	-0.536	-0.525	-0.534	-0.525	-0.524	-0.503	-0.481	-0.525	-0.492	-0.504	-0.524	-0.502	-0.503	-0.504	0.117	0.003	-0.510	2016_7_19_17_00_55
FLQS224LGRWM____	0.052	0.052	0.052	0.054	0.051	0.051	0.051	0.052	0.052	0.053	0.048	0.052	0.053	0.051	0.012	0.048	0.048	0.050	0.049	0.049	0.051	0.049	0.051	0.050	0.095	0.049	0.050	0.053	0.051	0.048	0.051	0.051	0.024	0.027	0.026	0.062	0.023	0.027	0.025	0.022	0.060	0.025	0.023	0.023	0.026	0.023	0.021	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.063	0.023	0.061	0.022	0.023	0.023	0.024	0.022	0.008	0.006	0.006	-0.003	0.007	0.006	0.006	0.008	-0.002	0.007	0.005	0.007	0.007	0.007	-0.011	0.005	0.005	0.006	0.006	0.006	0.007	0.006	0.006	0.006	0.016	0.006	-0.004	0.007	0.006	0.005	0.007	0.007	0.051	0.028	0.005	2016_7_19_17_00_55
FLQS200ZGRX8____	0.010	0.012	0.010	0.008	0.009	0.010	0.008	0.009	0.010	0.048	0.010	0.011	0.010	0.048	0.011	0.010	0.010	0.009	0.009	0.009	0.010	0.009	0.009	0.008	0.049	0.009	0.009	0.049	0.009	0.010	0.050	0.047	-0.011	-0.011	-0.011	-0.014	-0.015	-0.054	-0.017	-0.013	-0.013	-0.049	-0.016	-0.015	-0.017	-0.013	-0.013	-0.016	-0.016	-0.013	-0.015	-0.014	-0.050	-0.014	-0.012	-0.015	-0.016	-0.014	-0.015	-0.048	-0.012	-0.016	-0.014	-0.016	0.091	0.091	0.092	0.091	0.092	0.102	0.092	0.091	0.092	0.119	0.093	0.092	0.093	0.108	0.092	0.093	0.093	0.091	0.092	0.092	0.101	0.092	0.091	0.091	0.110	0.092	0.091	0.119	0.091	0.093	0.111	0.109	0.017	-0.019	0.096	2016_7_19_17_00_55
FLNS2037GRWV____	-0.003	-0.005	0.037	-0.004	-0.003	0.001	0.041	-0.004	-0.006	-0.004	-0.004	-0.004	-0.005	-0.006	-0.005	-0.004	-0.004	-0.003	-0.003	-0.050	0.040	-0.050	-0.006	0.042	-0.004	-0.050	-0.005	-0.004	-0.006	-0.004	-0.004	-0.003	-0.010	-0.010	-0.007	-0.010	-0.009	-0.010	-0.005	-0.013	-0.047	-0.009	-0.048	-0.048	-0.012	-0.047	-0.011	-0.048	-0.048	-0.011	-0.049	-0.056	-0.010	-0.056	-0.050	-0.008	-0.047	-0.056	-0.048	-0.097	-0.050	-0.048	-0.049	-0.051	-0.108	-0.108	-0.090	-0.108	-0.108	-0.105	-0.089	-0.108	-0.099	-0.108	-0.099	-0.098	-0.108	-0.099	-0.107	-0.099	-0.099	-0.108	-0.098	-0.117	-0.087	-0.117	-0.098	-0.087	-0.098	-0.117	-0.098	-0.086	-0.098	-0.099	-0.098	-0.097	-0.003	-0.034	-0.101	2016_7_19_17_00_56
